T
A3M.MC
PETS.L
SPT.L
BFSA.DE
ASHM.L
POS.VI
DRW8.DE
DRW3.DE
YCA.L
TRST.L
AEDAS.MC
DEZ.DE
REHN.SW
PAF.L
BOY.L
ADV.DE
AGT.L
CHG.DE
GAMA.L
CKN.L
HAS.L
TIMA.DE
BRWM.L
MED.SW
5CV.DE
FOUR.L
DATA.L
GNC.L
TRY.L
LEHN.SW
JFJ.L
SUPR.L
DOM.L
ELM.L
BPCR.L
GEN.L
LNZ.VI
COPN.SW
KLR.L
MLP.DE
ADT1.L
VSVS.L
EDR.MC
DWL.L
TMPL.L
RPI.L
SPI.L
MUM.DE
SLYG.DE
KIE.L
SAIN.L
KNOS.L
ICGT.L
GRP.L
MTRO.L
MUT.L
CRW.L
CVSG.L
WOSG.L
MBB.DE
SNR.L
ETS.VI
AMAG.VI
TFIF.L
XUSIO.MC
COK.DE
BYIT.L
RICA.L
MEGP.L
CGT.L
SMHN.DE
AUTN.SW
SPA.BR
PAGE.L
ATS.VI
CICN.SW
MRCH.L
AGR.VI
AML.L
JDW.L
DEC.L
UPR.L
PLAN.SW
IEM.L
PPET.L
UBXN.SW
VBK.DE
RHK.DE
ZIG.L
EAT.MC
SDP.L
JST.DE
HFG.L
BBSN.L
BAG.L
GLJ.DE
FUTR.L
NA9.DE
SFQ.DE
QH9.DE
STO3.DE
DOCS.L
XPS.L
WKP.L
ZEHN.SW
IAD.L
CORD.L
MOON.L
USA.L
GSCT.L
S92.DE
PBB.DE
JII.L
ADX.MC
PPGN.SW
KOS.L
CBAV.MC
TNIE.DE
CGEO.L
PAT.DE
JHD.L
MUX.DE
BYW6.DE
GWI.L
ENC.MC
CWC.DE
KCO.DE
TGHN.DE
CHRT.L
R4.MC
SOI.L
DSCV.L
VCT.L
PPH.L
CMCX.L
EKT.DE
VLX.L
MSLH.L
PEY.L
RNK.L
ESP.L
FQT.DE
STM.DE
EWI.L
NBPE.L
ART.MC
ALFA.L
ATYM.L
APAX.L
JUP.L
RSG.L
RNWH.L
MPE.L
PCFT.L
SQZ.L
GCP.L
JSG.L
GROW.L
BGFD.L
CCR.L
PKTM.VI
HET.L
MGAM.L
AVON.L
VETN.SW
SEIT.L
TKBP.SW
BUT.L
WARN.SW
THRL.L
CRE.L
VOF.L
CBG.L
ATG.L
ESCT.L
GFT.DE
WPS.L
HSL.L
IBST.L
EOT.L
HWG.L
2GB.DE
ADN1.DE
GDWN.L
PRSR.L
NBG6.DE
CHRY.L
SYNC.L
BSIF.L
BRGE.L
INH.DE
GBG.L
JDG.L
ITM.L
PAY.L
2HQ.DE
PCZ.DE
BRSC.L
IDIA.SW
AO.L
JEDT.L
MCM.MC
PHI.L
FDP.L
NICL.L
WIX.L
WSU.DE
OCN.L
FEML.L
SHF.DE
FYB.DE
TGA.L
JEGI.L
FGEN.L
EVPL.L
IPO.L
FSG.L
AAS.L
MAB1.L
ELLA.L
YNGA.L
FSFL.L
D6H.DE
YNGN.L
PRS.MC
HDD.DE
NOEJ.DE
ROS.VI
TUB.MC
PINE.L
HTG.L
DOM.MC
WHR.L
POLN.L
AIE.L
CRST.L
OAP3.L
YATO.MC
VIB3.DE
HABA.DE
METN.SW
DBAN.DE
POLR.L
PINT.L
PSAN.DE
SBO.VI
THRG.L
TPE.DE
SGL.DE
ATR.L
CSN.L
OTB.L
CGI.L
CER.L
GFRD.L
AMS.L
GRID.L
OHLA.MC
NCC.L
UEM.L
THG.L
TPOU.L
JCH.L
BVB.DE
YOU.L
JUGI.L
ALC.MC
NESF.L
RTW.L
BMY.L
PBEE.L
HFEL.L
ADKO.VI
PAC.L
COST.L
GSJ.MC
TAM.L
RKH.L
PCTN.L
AAD.DE
FORT.L
BSL.DE
DFS.L
FCH.L
TTK.DE
BOWL.L
INS.DE
JEMI.L
NAIT.L
YMHRE.MC
ORIT.L
DOCM.SW
AB9.DE
IXX.DE
PCGH.L
GKP.L
NAVF.L
TFW.L
CPI.L
F3C.DE
LEON.SW
IPF.L
AGY.L
DIG.L
ANII.L
BSKP.SW
ABDP.L
OXB.L
MTVW.L
CREI.L
TLGO.MC
ASC.L
BIPS.L
SBRE.L
FAS.L
RST.L
GFM.L
BGEU.L
MHA.L
FTC.L
AMRQ.L
ELIX.L
ETG.DE
SST.L
IVU.DE
W7L.L
CTPE.L
AT.L
SBS.DE
AEP.L
EAT.L
TPFG.L
PRV.L
NRR.L
MRL.L
PTAL.L
MNL.L
CA1.DE
ST5.DE
SNBN.SW
AAIF.L
LWI.L
JDC.DE
VBSN.SW
PRTC.L
CTUK.L
ILM1.DE
MER.L
AUSC.L
HFD.L
PSG.DE
RWS.L
LSL.L
BGS.L
NCYF.L
APN.L
BOOT.L
FRP.L
FSTA.L
CARD.L
4X0.DE
FACC.VI
MWY.L
HHI.L
PZC.L
ESNT.L
EVOK.L
ALNT.MC
BRFI.L
HAN.L
SHIP.L
GSF.L
STEM.L
CMCL.L
ECR.MC
NIOX.L
IDOX.L
WIL.L
MTE.L
SJG.L
IZER.MC
TMI.L
FXPO.L
STS.L
PANR.L
FRAN.L
MIKN.SW
BIJ.DE
ENRG.L
KMR.L
CAML.L
GYM.L
ARR.L
RECI.L
DEBS.L
ZIL2.DE
COXE.MC
BRK.L
HAT.L
HLCL.L
SEM.VI
YU.L
SOHO.L
BIG.L
JAGI.L
M12.DE
NFG.L
THS.L
MARS.L
BSV.L
ASLI.L
CLI.L
NXR.L
SREI.L
ENER.MC
THX.L
SAGA.L
AATG.L
RCDO.L
CGL.L
PRE.L
IPX.L
AAEV.L
MCB.L
FNTL.L
BOOK.L
VIC.L
BGUK.L
VANQ.L
CCJI.L
SMIF.L
ISUR.MC
BWB.DE
IIG.L
CVCG.L
FARN.L
DIVI.L
SUR.DE
HXCK.DE
XTP.DE
MXHN.DE
VP.L
HSP.L
XPP.L
RJF.MC
RCH.L
JUSC.L
ENQ.L
FDM.L
IGET.L
SAA.L
SCP.L
TLW.L
DOTD.L
LUCE.L
SUP.L
SVML.L
GMS.L
IBT.L
AJOT.L
LIO.L
ASY.L
BBH.L
EGL.L
FNX.L
SOLG.L
MIDW.L
SUS.L
MCG.L
BRCK.L
SCF.L
OIT.L
TMIP.L
FJV.L
SRAD.L
ASML.AS
RMS.PA
MC.PA
OR.PA
SHELL.AS
AIR.PA
SU.PA
UNA.AS
SAF.PA
TTE.PA
UNP.DE
ABI.BR
EL.PA
PRX.AS
SAN.PA
AI.PA
CS.PA
BNP.PA
REN.AS
CDI.PA
DG.PA
INGA.AS
HO.PA
SGO.PA
UMG.AS
ADYEN.AS
ACA.PA
ENGI.PA
BN.PA
HEIA.AS
DSY.PA
CCEP.AS
GLE.PA
ORA.PA
KBC.BR
UCB.BR
LR.PA
AD.AS
WKL.AS
GACA.L
ARGX.BR
EXO.AS
ASM.AS
CAP.PA
STMPA.PA
KER.PA
STLAP.PA
RI.PA
DSFIR.AS
AM.PA
ML.PA
PUB.PA
VIE.PA
MT.AS
ABN.AS
DIM.PA
PHIA.AS
CVC.AS
HEIO.AS
KPN.AS
EDP.LS
ENX.PA
NN.AS
BOL.PA
EN.PA
AMUN.PA
JMT.LS
BIM.PA
BVI.PA
GALP.LS
ASRNL.AS
JDEP.AS
RNO.PA
URW.PA
AC.PA
HAL.AS
FGR.PA
EDPR.LS
AGS.BR
ELI.BR
ERF.PA
ADP.PA
AKZA.AS
BESI.AS
BCP.LS
DIE.BR
AGN.AS
LI.PA
ALO.PA
PUIG.MC
GBLB.BR
SOF.BR
IPN.PA
GET.PA
CA.PA
CTPNV.AS
RXL.PA
SPIE.PA
AYV.PA
SW.PA
RAND.AS
SYENS.BR
ACKB.BR
IMCD.AS
GFC.PA
LOTB.BR
INPST.AS
TE.PA
EDEN.PA
ODET.PA
FDJU.PA
CBDG.PA
GTT.PA
TUB.BR
COV.PA
ELIS.PA
SCR.PA
OBS.VI
NEX.PA
TEP.PA
VPK.AS
WDP.BR
AKE.PA
KBCA.BR
COLR.BR
RF.PA
ALLFG.AS
ALTTU.PA
SK.PA
AV-A.L
VU.PA
AV-B.L
DLG.L
SOP.PA
MF.PA
SBMO.AS
ARCAD.AS
TKWY.AS
VK.PA
UMI.BR
BNJ.AS
COVH.PA
SHUR.BR
TKO.PA
AZE.BR
AALB.AS
BREB.BR
VRLA.PA
DEME.BR
DEC.PA
FLY.PA
LOUP.PA
VIV.PA
SOLB.BR
AED.BR
MELE.BR
MMB.PA
VIRP.PA
TRI.PA
AF.PA
COFB.BR
RUI.PA
IDL.PA
ITP.PA
LIGHT.AS
SYAB.VI
PLX.PA
TITC.BR
PROX.BR
RCO.PA
HBX.MC
VCT.PA
ATE.PA
SESG.PA
BAIN.PA
SON.LS
COFA.PA
VGP.BR
FR.PA
CARM.PA
NK.PA
VLK.AS
NVG.LS
ALTA.PA
CENER.BR
BB.PA
THEON.AS
ANTIN.PA
RENE.LS
EXENS.PA
CAF.PA
APAM.AS
NOS.LS
ES.PA
BAMNB.AS
PEUG.PA
CLARI.PA
BEKB.BR
EMEIS.PA
IPS.PA
TFI.PA
FRVIA.PA
FII.PA
EXA.PA
GLPG.AS
OPM.PA
BLV.PA
BFIT.AS
ALHG.PA
STF.PA
RBT.PA
ARG.PA
SOI.PA
FAGR.BR
VIO.BR
ETL.PA
PLNW.PA
MMT.PA
ICAD.PA
OVH.PA
TESB.BR
CMBT.BR
OCI.AS
TWEKA.AS
HEIJM.AS
GIMB.BR
MONT.BR
ERA.PA
PRO.MC
HAVAS.AS
AH91.DE
ECMPA.AS
FLUX.BR
WAVE.PA
XIOR.BR
BIO3.DE
SEM.LS
FUR.AS
EGL.LS
YGMP.MC
UBI.PA
BAR.BR
74SW.PA
VLTSA.PA
FLOW.AS
EVR.L
COP.DE
NRO.PA
WLN.PA
COR.LS
CRBN.AS
CDA.PA
CNDF.PA
ELEC.PA
MERY.PA
MAU.PA
ALTR.LS
FNAC.PA
CTT.LS
BBGI.L
KIN.BR
VIL.PA
LSS.PA
VETO.PA
DBG.PA
XFAB.PA
FERGR.AS
SAVE.PA
MTU.PA
EC.PA
AMG.AS
VAC.PA
GLO.PA
SCHP.PA
ALVDM.PA
WHA.AS
THEP.PA
SDG.PA
EQS.PA
CRSU.PA
EXM.BR
CEN.PA
ACOMO.AS
TOM2.AS
BEN.PA
BUR.PA
FLOB.BR
ELIOR.PA
SIP.BR
KOF.PA
AUB.PA
ARAMI.PA
SLIGR.AS
ASY.PA
PHARM.AS
SBT.PA
RECT.BR
ATO.PA
ABVX.PA
NRG.PA
QDT.PA
LPE.PA
MEDCL.PA
ONTEX.BR
MRN.PA
NXI.PA
WAGA.PA
SAMS.PA
NEDAP.AS
ALGIL.PA
JEN.BR
ALTBG.PA
VASTB.BR
TFF.PA
WEHB.BR
TINC.BR
EVS.BR
BSGR.AS
BRNL.AS
PNL.AS
JCQ.PA
VLA.PA
CPINV.BR
VIRI.PA
NSI.AS
FAST.AS
COMB.BR
VAN.BR
BPOST.BR
NEXTA.BR
LBIRD.PA
ALSTI.PA
IBS.LS
ALDLT.PA
HOMI.BR
BOI.PA
SMCP.PA
LIN.PA
IVA.PA
RBO.PA
CAMB.BR
PARRO.PA
ABCA.PA
GREEN.BR
SWP.PA
FFARM.AS
ALBFR.PA
IBAB.BR
YSIL.MC
MBWS.PA
PERR.PA
ECONB.BR
EFG.PA
NAT.MC
BGLF.L
EAPI.PA
HOME.L
EXE.PA
NBA.LS
DECB.BR
GBT.PA
BON.PA
INF.PA
CRI.PA
LNA.PA
SIFG.AS
DLAR.L
IMMO.BR
NYXH.BR
DBV.PA
ALERS.PA
CFEB.BR
